1875,JL,1
1876,GM,3
1877,WY,2
1878,ZU,3
1879,RS,1
1880,WB,3
1881,IT,2
1882,SD,3
1883,ZV,1
1884,XX,2
1885,JV,1
1886,DN,3
1887,XN,2
1888,UI,1
1889,TB,1
1890,QY,1
1891,CW,2
1892,PD,3
1893,EL,1
1894,YL,3
1895,BZ,1
1896,LL,3
1897,EN,3
1898,EC,2
1899,DP,1
1900,NK,1
1901,ZR,1
1902,FS,2
1903,OR,2
1904,HQ,1
1905,XE,3
1906,MJ,2
1907,DP,2
1908,JO,3
1909,XD,2
1910,XG,1
1911,QR,3
1912,GQ,2
1913,BK,1
1914,FY,1
1915,VQ,1
1916,BA,2
1917,LG,3
1918,NO,1
1919,SF,1
1920,DC,3
1921,FW,1
1922,IU,2
1923,RM,2
1924,BP,3
1925,CL,2
1926,ZM,1
1927,DK,3
1928,PS,2
1929,YC,3
1930,NZ,2
1931,AR,1
1932,WY,3
1933,CL,1
1934,BD,1
1935,VH,2
1936,NR,2
1937,YY,3
1938,DQ,1
1939,KI,3
1940,ZD,3
1941,JS,1
1942,JP,3
1943,WR,1
1944,OF,2
1945,YP,1
1946,BP,3
1947,IB,3
1948,AT,3
1949,LJ,1
1950,BQ,2
1951,LI,2
1952,HU,3
1953,AC,3
1954,JJ,2
1955,IF,3
1956,DD,2
1957,LJ,2
1958,ZK,1
1959,AE,2
1960,FQ,3
1961,RA,2
1962,IX,3
1963,SV,3
1964,PA,3
1965,AB,3
1966,GA,3
1967,AI,1
1968,TA,2
1969,WE,3
1970,KC,2
1971,ML,1
1972,AC,3
1973,NG,2
1974,GD,1
1975,LV,2
1976,OC,1
1977,NT,2
1978,GB,1
1979,VC,1
1980,YB,2
1981,IF,3
1982,FE,2
1983,HK,1
1984,HR,3
1985,IM,1
1986,ED,1
1987,BF,2
1988,DV,3
1989,CC,3
1990,WS,2
1991,GQ,1
1992,IR,2
1993,PV,2
1994,AC,1
1995,YT,2
1996,ZJ,3
1997,DC,2
1998,BG,3
1999,LV,1
2000,FV,1
2001,JK,2
2002,YQ,1
2003,XC,3
2004,AZ,1
2005,SJ,2
2006,FV,1
2007,NL,3
2008,DL,2
2009,ZI,1
2010,KN,1
2011,CW,3
2012,AS,3
2013,NV,3
2014,XY,2
2015,WU,2
2016,TK,2
2017,MS,1
2018,IY,2
2019,ZD,2
2020,SE,3
2021,LD,3
2022,EH,1
2023,AG,1
2024,YD,2
2025,WF,3
2026,KN,1
2027,CK,1
2028,TT,2
2029,PI,1
2030,UC,3
2031,TE,1
2032,QO,2
2033,SP,2
2034,SE,3
2035,HJ,2
2036,HA,1
2037,OC,2
2038,YV,2
2039,MH,1
2040,XP,2
2041,EK,1
2042,IV,3
2043,OY,3
2044,YC,3
2045,GN,3
2046,EB,3
2047,XP,2
2048,MN,1
2049,FT,1
2050,AO,1
2051,UA,1
2052,QZ,1
2053,UO,2
2054,TO,3
2055,GA,1
2056,UP,2
2057,SM,3
2058,VM,2
2059,EF,1
2060,FA,1
2061,CJ,2
2062,RQ,3
2063,KX,2
2064,123,3
2065,QK,3
2066,UB,2
2067,FX,3
2068,AN,1
2069,EU,3
2070,LS,3
2071,XR,1
2072,PF,2
2073,BY,2
2074,VD,3
2075,FO,3
2076,EK,3
2077,VJ,2
2078,NS,2
2079,HF,2
2080,CX,3
2081,BY,1
2082,VX,3
2083,CH,2
2084,XL,1
2085,UV,3
2086,CS,3
2087,FB,2
2088,VM,3
2089,DN,1
2090,YC,3
2091,ST,2
2092,JU,2
2093,OR,3
2094,PH,3
2095,IB,3
2096,RP,1
2097,GW,3
2098,KS,2
2099,MH,2
2100,GI,3
2101,PI,2
2102,KB,1
2103,YH,2
2104,XK,1
2105,KO,3
2106,CX,1
2107,TR,3
2108,EL,3
2109,IO,2
2110,PL,1
2111,TM,3
2112,DE,1
2113,RG,1
2114,CQ,1
2115,II,1
2116,BP,2
2117,VR,2
2118,HP,3
2119,TI,3
2120,SZ,3
2121,JM,1
2122,TS,3
2123,LF,3
2124,WL,3
2125,MC,1
2126,KA,2
2127,LW,3
2128,HM,2
2129,UO,1
2130,FT,1
2131,GM,3
2132,FI,3
2133,RR,1
2134,WR,3
2135,VK,2
2136,WF,2
2137,DN,2
2138,AU,2
2139,MB,1
2140,AJ,1
2141,NC,2
2142,KY,1
2143,GE,2
2144,UY,2
2145,CM,3
2146,QE,1
2147,TC,2
2148,QY,1
2149,TZ,2
2150,KL,1
2151,NM,3
2152,PR,1
2153,WL,2
2154,ZC,2
2155,QB,3
2156,AR,3
2157,PK,2
2158,MG,3
2159,XM,3
2160,UH,1
2161,MG,3
2162,VX,1
2163,VR,2
2164,JR,1
2165,PY,2
2166,JN,2
2167,LO,1
2168,TV,1
2169,WH,1
2170,BA,1
2171,AS,2
2172,VB,3
2173,MJ,2
2174,RO,2
2175,BF,2
2176,IP,1
2177,HV,3
2178,YP,1
2179,TH,3
2180,GT,3
2181,LL,2
2182,EG,1
2183,EV,3
2184,VY,2
2185,NZ,1
2186,RE,3
2187,QT,3
2188,SF,1
2189,TW,2
2190,QT,2
2191,PN,1
2192,LH,2
2193,SP,2
2194,PT,3
2195,FX,3
2196,KB,2
2197,LX,2
2198,MJ,3
2199,NW,2
2200,NV,3
2201,TW,2
2202,FP,2
2203,SE,3
2204,WY,2
2205,FW,1
2206,WU,1
2207,IL,2
2208,KM,2
2209,WH,3
2210,WF,1
2211,QR,1
2212,JH,2
2213,CD,3
2214,XQ,2
2215,WE,3
2216,CU,3
2217,NO,2
2218,LW,2
2219,TJ,1
2220,NK,3
2221,JF,2
2222,SE,2
2223,FU,3
2224,ZE,3
2225,JQ,2
2226,PS,2
2227,EZ,3
2228,KF,2
2229,SP,1
2230,KD,2
2231,OQ,3
2232,MH,1
2233,TA,3
2234,KR,2
2235,RV,1
2236,WH,2
2237,TK,2
2238,KQ,1
2239,UM,2
2240,LY,2
2241,KQ,2
2242,MM,1
2243,RW,3
2244,XV,3
2245,RM,3
2246,HK,1
2247,XQ,2
2248,YJ,1
2249,MP,3
2250,RJ,1
2251,JN,1
2252,MK,2
2253,OY,1
2254,HE,1
2255,QV,3
2256,VX,2
2257,DY,2
2258,ES,2
2259,FN,2
2260,GG,1
2261,BS,2
2262,VI,1
2263,EP,2
2264,RW,2
2265,PW,1
2266,CV,3
2267,QR,3
2268,LO,3
2269,WE,3
2270,PR,2
2271,VY,1
2272,UI,2
2273,ME,2
2274,HQ,2
2275,XL,2
2276,WX,3
2277,GW,3
2278,RC,2
2279,BE,2
2280,GV,2
2281,DN,3
2282,QK,2
2283,WV,1
2284,LB,1
2285,BQ,2
2286,RV,3
2287,BV,2
2288,VT,1
2289,AA,2
2290,WQ,2
2291,BB,3
2292,QE,3
2293,UE,1
2294,XF,1
2295,SC,1
2296,UV,3
2297,HF,2
2298,RM,2
2299,LP,3
2300,RG,3
2301,DR,3
2302,DI,2
2303,KM,1
2304,OV,2
2305,RG,2
2306,GN,2
2307,AP,2
2308,KE,2
2309,UR,1
2310,ET,1
2311,TY,3
2312,KC,2
2313,WH,2
2314,BV,2
2315,CV,1
2316,YY,2
2317,HR,1
2318,WL,3
2319,GJ,3
2320,DQ,1
2321,KJ,2
2322,PV,3
2323,AI,2
2324,YE,2
2325,DB,2
2326,VR,2
2327,AF,3
2328,CF,3
2329,LV,1
2330,IF,3
2331,LS,2
2332,BH,3
2333,JA,2
2334,BK,1
2335,SW,2
2336,LC,1
2337,FF,2
2338,KE,2
2339,GV,1
2340,YN,3
2341,IS,1
2342,CC,3
2343,SZ,1
2344,XE,3
2345,FL,2
2346,PI,2
2347,SQ,2
2348,NH,1
2349,LJ,2
2350,TV,3
2351,VK,3
2352,XN,2
2353,XY,3
2354,JI,1
2355,YW,2
2356,TE,2
2357,HG,3
2358,QU,2
2359,LC,3
2360,XJ,1
2361,JJ,3
2362,RR,2
2363,DV,3
2364,IQ,3
2365,FM,2
2366,XO,2
2367,MD,2
2368,TB,2
2369,CL,3
2370,HI,1
2371,WT,1
2372,OI,1
2373,OF,3
2374,FP,1
2375,IP,1
2376,SZ,2
2377,TW,1
2378,KA,2
2379,YS,2
2380,LI,1
2381,RE,3
2382,AK,2
2383,AI,2
2384,JO,2
2385,JO,3
2386,BR,1
2387,KR,3
2388,VT,2
2389,NE,1
2390,BH,2
2391,PS,2
2392,JE,2
2393,JJ,1
2394,TY,2
2395,QJ,3
2396,SE,3
2397,BL,1
2398,ZY,1
2399,VK,3
2400,PC,2
2401,GL,1
2402,OS,2
2403,ER,2
2404,TX,1
2405,AR,2
2406,JY,3
2407,IG,1
2408,HY,3
2409,MV,3
2410,DP,3
2411,BM,1
2412,GW,2
2413,XY,3
2414,EX,2
2415,LX,2
2416,EO,2
2417,UH,3
2418,YX,3
2419,QN,3
2420,BN,3
2421,QM,1
2422,CK,2
2423,LE,3
2424,FI,2
2425,AM,3
2426,HD,2
2427,WU,2
2428,ML,1
2429,VP,2
2430,JM,1
2431,GN,2
2432,OK,1
2433,AS,2
2434,HW,3
2435,SK,3
2436,RK,1
2437,RQ,1
2438,QN,1
2439,WR,1
2440,NC,2
2441,TU,1
2442,DG,1
2443,PD,3
2444,XW,2
2445,OB,2
2446,KV,3
2447,DF,2
2448,RO,2
2449,KI,3
2450,MR,3
2451,PF,2
2452,YT,1
2453,EX,1
2454,BB,3
2455,TU,3
2456,JF,3
2457,SY,2
2458,MK,3
2459,TI,3
2460,NJ,1
2461,WQ,3
2462,TO,2
2463,JS,3
2464,PF,2
2465,ST,3
2466,TG,1
2467,XG,2
2468,KM,3
2469,VG,1
2470,IQ,3
2471,ZL,2
2472,UO,3
2473,WC,2
2474,ZM,3
2475,FS,3
2476,UY,2
2477,KT,2
2478,SY,2
2479,WB,2
2480,NM,1
2481,HA,3
2482,BE,2
2483,JW,1
2484,IT,3
2485,US,1
2486,WV,3
2487,FP,2
2488,QW,2
2489,RQ,3
2490,ZV,2
2491,ZF,2
2492,JM,1
2493,UC,1
2494,KK,2
2495,SE,1
2496,RZ,3
2497,YF,1
2498,RB,2
2499,MO,3
2500,ZZ,2
2501,ZL,2
2502,HR,2
2503,AP,2
2504,QW,3
2505,KC,1
2506,MO,3
2507,HO,2
2508,MF,1
2509,WW,2
2510,TH,2
2511,HW,2
2512,TJ,3
2513,JW,3
2514,ML,3
2515,OA,1
2516,JJ,3
2517,PN,3
2518,NT,1
2519,YS,2
2520,EC,2
2521,QG,3
2522,YC,2
2523,UE,3
2524,PH,1
2525,CA,2
2526,YF,3
2527,YI,2
2528,UW,3
2529,VF,1
2530,YT,1
2531,DU,3
2532,PI,2
2533,MI,2
2534,JE,2
2535,FM,3
2536,PI,1
2537,ZN,1
2538,GB,1
2539,XC,3
2540,OQ,1
2541,HA,1
2542,YM,3
2543,HX,2
2544,WQ,2
2545,XZ,2
2546,UN,3
2547,JT,1
2548,QL,2
2549,OF,1
2550,QI,3
2551,FX,3
2552,OY,3
2553,XN,3
2554,UN,3
2555,UU,2
2556,SJ,3
2557,MM,3
2558,ER,2
2559,DX,2
2560,HL,2
2561,GY,2
2562,KF,1
2563,HE,3
2564,CV,2
2565,OM,1
2566,RH,3
2567,OT,3
2568,QD,1
2569,VJ,1
2570,OR,2
2571,OC,2
2572,CG,3
2573,OF,3
2574,OC,1
2575,ED,3
2576,AE,3
2577,WT,3
2578,XJ,1
2579,RW,3
2580,MG,2
2581,KG,1
2582,HN,1
2583,TK,1
2584,BK,1
2585,MY,1
2586,OX,1
2587,GR,2
2588,GV,2
2589,LS,2
2590,LS,3
2591,EO,1
2592,LJ,3
2593,LM,3
2594,YD,1
2595,CG,2
2596,OP,1
2597,HV,3
2598,SE,1
2599,DX,1
2600,MI,3
2601,OK,1
2602,CU,1
2603,OA,2
2604,WJ,3
2605,RT,2
2606,QD,1
2607,JS,2
2608,RY,3
2609,GZ,2
2610,FY,2
2611,TR,3
2612,IL,2
2613,EZ,1
2614,AP,1
2615,FV,3
2616,JP,2
2617,TK,2
2618,UF,2
2619,AG,3
2620,CB,1
2621,ME,2
2622,GU,2
2623,GR,1
2624,RI,1
2625,HA,2
2626,RO,2
2627,RH,1
2628,LR,1
2629,PS,1
2630,DN,2
2631,LJ,1
2632,FE,2
2633,AZ,3
2634,RG,2
2635,ZX,1
2636,SA,1
2637,JX,2
2638,UU,3
2639,TQ,3
2640,TF,2
2641,PL,1
2642,OU,2
2643,KE,3
2644,KZ,1
2645,DA,2
2646,FC,1
2647,PQ,1
2648,BC,1
2649,VV,2
2650,RX,2
2651,TL,2
2652,ND,2
2653,ZJ,1
2654,RP,3
2655,EJ,3
2656,OL,2
2657,CW,2
2658,IG,1
2659,AE,2
2660,MK,3
2661,GJ,3
2662,HP,3
2663,NT,2
2664,SI,1
2665,BO,3
2666,BF,3
2667,TL,3
2668,XE,2
2669,CX,1
2670,YF,1
2671,YX,1
2672,AK,3
2673,LV,1
2674,SI,2
2675,ML,1
2676,ZZ,1
2677,SS,1
2678,TI,2
2679,VJ,1
2680,BK,1
2681,VT,1
2682,IX,1
2683,XF,3
2684,UV,3
2685,XN,1
2686,QA,3
2687,BK,1
2688,QT,3
2689,VY,3
2690,OS,3
2691,RU,3
2692,WC,3
2693,EF,1
2694,AH,1
2695,SB,2
2696,LY,3
2697,UA,3
2698,ON,2
2699,MK,3
2700,DD,2
2701,ET,3
2702,MJ,1
2703,TC,1
2704,EH,2
2705,OS,1
2706,CS,1
2707,PK,3
2708,ID,2
2709,DB,1
2710,SJ,1
2711,TQ,1
2712,UU,3
2713,LD,2
2714,UW,1
2715,YC,2
2716,UF,3
2717,NL,3
2718,AN,1
2719,VC,1
2720,YV,3
2721,DD,1
2722,GL,1
2723,RL,3
2724,DR,3
2725,BR,2
2726,AG,1
2727,RZ,1
2728,LA,2
2729,ZJ,3
2730,DU,1
2731,WC,2
2732,BQ,2
2733,DP,1
2734,OA,2
2735,RX,3
2736,MR,2
2737,XL,3
2738,CJ,1
2739,OK,2
2740,MN,1
2741,JC,2
2742,TA,3
2743,JP,3
2744,XV,2
2745,HN,2
2746,SW,1
2747,IT,3
2748,FI,2
2749,KB,1
2750,SM,2
2751,NX,1
2752,QC,2
2753,EO,3
2754,PI,1
2755,RK,2
2756,CZ,2
2757,ND,2
2758,SV,1
2759,TD,2
2760,OU,2
2761,YW,3
2762,AY,3
2763,TP,1
2764,NH,2
2765,SJ,2
2766,YM,2
2767,JC,1
2768,SF,1
2769,JC,3
2770,GT,2
2771,GR,2
2772,LA,3
2773,WI,3
2774,IL,3
2775,UA,1
2776,MK,3
2777,IH,3
2778,HT,3
2779,CU,2
2780,UC,2
2781,KB,3
2782,YE,2
2783,XT,2
2784,GH,2
2785,XE,3
2786,YQ,2
2787,XN,3
2788,XQ,2
2789,WJ,3
2790,LE,2
2791,ZD,1
2792,BB,3
2793,VZ,3
2794,UV,1
2795,SJ,2
2796,ZU,1
2797,JA,1
2798,KZ,3
2799,RX,2
2800,OK,3
2801,MH,2
2802,IP,3
2803,KN,3
2804,EN,1
2805,JN,2
2806,GG,3
2807,FS,3
2808,DR,1
2809,SU,3
2810,VI,2
2811,KM,3
2812,KC,1
2813,LM,3
2814,SM,3
2815,MB,2
2816,MD,2
2817,GM,2
2818,IN,1
2819,XS,2
2820,OM,1
2821,ZC,1
2822,FB,1
2823,TA,1
2824,OJ,1
2825,IK,3
2826,NX,2
2827,CR,2
2828,CN,1
2829,PQ,1
2830,XV,2
2831,DH,2
2832,HA,3
2833,JF,3
2834,QL,2
2835,LG,1
2836,OV,1
2837,GP,2
2838,DF,2
2839,ZH,3
2840,PT,2
2841,WL,2
2842,SZ,1
2843,FB,1
2844,RT,3
2845,QK,3
2846,YQ,3
2847,MG,1
2848,YN,3
2849,UQ,2
2850,PK,1
2851,UU,3
2852,OE,2
2853,TI,3
2854,EE,1
2855,UX,3
2856,FA,1
2857,FP,1
2858,SH,3
2859,GM,3
2860,AW,1
2861,PE,3
2862,KZ,3
2863,GN,1
2864,HZ,2
2865,SE,2
2866,UE,1
2867,EK,1
2868,SN,3
2869,ZZ,3
2870,KJ,1
2871,LR,1
2872,YS,2
2873,MH,2
2874,RA,2
2875,SQ,3
2876,AP,3
2877,DZ,3
2878,AU,1
2879,LU,3
2880,LD,3
2881,QG,1
2882,BY,2
2883,DN,3
2884,FZ,3
2885,YW,1
2886,HQ,2
2887,UX,1
2888,SI,2
2889,SQ,2
2890,WX,3
2891,NI,1
2892,PC,1
2893,AD,2
2894,PZ,1
2895,FY,3
2896,VC,1
2897,BY,3
2898,SX,3
2899,FB,2
2900,KF,2
2901,TI,1
2902,ZH,3
2903,MW,1
2904,PV,2
2905,NC,1
2906,ZQ,1
2907,BC,1
2908,ZV,1
2909,AQ,3
2910,DK,2
2911,RK,3
2912,UR,2
2913,CN,2
2914,OR,2
2915,ZQ,2
2916,WI,2
2917,SG,1
2918,XB,2
2919,AP,1
2920,QG,1
2921,KY,2
2922,MK,3
2923,ZB,2
2924,LA,2
2925,PK,1
2926,VB,3
2927,MX,2
2928,NK,1
2929,IE,2
2930,EU,1
2931,GO,3
2932,WG,3
2933,DR,3
2934,EQ,1
2935,EQ,2
2936,BH,3
2937,YU,2
2938,TB,2
2939,AA,2
2940,AY,3
2941,NW,2
2942,XX,1
2943,HG,3
2944,NV,2
2945,ZX,2
2946,ZO,2
2947,HW,1
2948,HV,1
2949,UE,1
2950,GS,2
2951,BQ,1
2952,IU,3
2953,IO,3
2954,VD,1
2955,TZ,2
2956,XE,1
2957,KX,3
2958,IV,3
2959,ER,1
2960,BD,1
2961,CF,1
2962,TL,2
2963,YH,1
2964,VK,3
2965,ZF,1
2966,KP,1
2967,GM,3
2968,JD,2
2969,TQ,3
2970,PA,3
2971,ZE,2
2972,SF,3
2973,GE,1
2974,SW,2
2975,OS,3
2976,RB,3
2977,FE,1
2978,WM,3
2979,FZ,1
2980,MS,3
2981,FM,2
2982,OV,3
2983,DC,2
2984,JP,2
2985,AM,1
2986,AC,2
2987,MK,2
2988,PM,2
2989,ER,3
2990,VJ,3
2991,OK,2
2992,CQ,1
2993,OO,1
2994,DJ,2
2995,KJ,2
2996,DQ,2
2997,YH,1
2998,CV,1
2999,YQ,2
3000,SE,2
3001,KP,2
3002,KQ,2
3003,PI,3
3004,UC,3
3005,JF,2
3006,UV,3
3007,FI,2
3008,QD,2
3009,KP,3
3010,IV,3
3011,NS,3
3012,BW,1
3013,XZ,3
3014,KB,1
3015,EN,1
3016,HM,1
3017,CH,3
3018,QV,2
3019,IG,1
3020,ZF,2
3021,EF,2
3022,UP,1
3023,CU,1
3024,WF,3
3025,MK,1
3026,DM,3
3027,GW,3
3028,WZ,1
3029,LD,3
3030,QL,3
3031,TG,1
3032,EI,2
3033,DP,1
3034,JA,1
3035,KD,1
3036,LC,3
3037,HU,1
3038,CU,1
3039,OA,1
3040,WS,3
3041,XH,2
3042,YN,3
3043,PA,2
3044,WR,2
3045,LP,3
3046,DV,2
3047,EH,2
3048,UD,2
3049,HC,3
3050,EX,2
3051,FT,3
3052,RE,1
3053,ID,1
3054,WL,1
3055,BS,3
3056,QM,1
3057,QW,1
3058,QA,3
3059,SD,1
3060,ZJ,1
3061,QF,2
3062,MK,1
3063,HR,1
3064,EA,1
3065,OX,3
3066,QY,1
3067,GQ,2
3068,DM,2
3069,NK,1
3070,FZ,2
3071,KN,1
3072,DR,2
3073,LL,1
3074,NT,3
3075,WB,3
3076,VF,2
3077,ZJ,1
3078,VD,3
3079,HR,2
3080,NP,1
3081,SV,3
3082,SL,3
3083,LW,1
3084,PE,2
3085,HT,3
3086,FV,3
3087,QP,1
3088,YS,1
3089,PE,3
3090,OQ,1
3091,BJ,3
3092,TJ,1
3093,FM,1
3094,GM,2
3095,NM,1
3096,CH,1
3097,YN,2
3098,EX,2
3099,LE,2
3100,XU,3
3101,FZ,2
3102,TG,2
3103,KI,2
3104,AT,1
3105,PI,3
3106,WM,2
3107,NU,3
3108,LK,1
3109,KG,3
3110,SO,1
3111,TQ,2
3112,QR,3
3113,VQ,1
3114,PV,2
3115,KX,1
3116,DL,1
3117,AN,3
3118,TS,1
3119,TD,2
3120,MO,2
3121,SO,3
3122,OM,3
3123,TP,2
3124,NB,1
3125,ZK,1
3126,GF,3
3127,FH,2
3128,PD,1
3129,AQ,2
3130,BT,1
3131,HV,3
3132,KK,2
3133,WQ,2
3134,LY,2
3135,KI,2
3136,ML,3
3137,AV,2
3138,LW,2
3139,MZ,2
3140,ZI,3
3141,RN,3
3142,UI,1
3143,TW,1
3144,TM,2
3145,AU,2
3146,RV,1
3147,DN,2
3148,AE,1
3149,DC,3
3150,UV,2
3151,GB,1
3152,KZ,3
3153,ZX,1
3154,FQ,2
3155,OK,1
3156,UQ,3
3157,CT,1
3158,XL,1
3159,QS,2
3160,QR,3
3161,HA,2
3162,DJ,3
3163,OW,1
3164,OR,2
3165,ZV,1
3166,US,1
3167,FM,3
3168,CW,1
3169,IS,3
3170,OL,3
3171,ZP,1
3172,GQ,2
3173,ZM,2
3174,DZ,2
3175,PO,2
3176,KP,3
3177,IY,2
3178,CM,2
3179,ZN,1
3180,UD,1
3181,HV,2
3182,WW,2
3183,ZT,3
3184,KQ,2
3185,WO,1
3186,HN,3
3187,TJ,1
3188,XI,2
3189,IX,2
3190,WM,3
3191,AF,3
3192,KJ,3
3193,QX,2
3194,WL,3
3195,OH,2
3196,RV,3
3197,IH,3
3198,PN,3
3199,GO,3
3200,RZ,1
3201,DN,3
3202,HK,1
3203,RL,2
3204,NP,2
3205,OT,1
3206,GX,1
3207,QZ,3
3208,OE,2
3209,ML,3
3210,QP,2
3211,OA,2
3212,JG,2
3213,HC,2
3214,NW,1
3215,SE,3
3216,HB,1
3217,IW,3
3218,GG,3
3219,NS,3
3220,AX,1
3221,SU,2
3222,HC,1
3223,IS,1
3224,EH,1
3225,DR,1
3226,EG,3
3227,XD,3
3228,DR,2
3229,NU,3
3230,RZ,1
3231,GY,2
3232,OO,1
3233,LO,2
3234,SF,2
3235,TX,2
3236,ZV,1
3237,CH,2
3238,UT,2
3239,FV,2
3240,TB,3
3241,YF,3
3242,TV,2
3243,YS,2
3244,BA,2
3245,KY,2
3246,AT,3
3247,UE,1
3248,JQ,1
3249,VB,2
3250,WQ,1
3251,OZ,1
3252,SQ,3
3253,XF,2
3254,BG,1
3255,AZ,1
3256,ZY,1
3257,AA,2
3258,BA,3
3259,ZS,3
3260,CF,3
3261,GB,3
3262,GE,1
3263,AP,2
3264,ZK,1
3265,ET,1
3266,LE,1
3267,EE,1
3268,BU,3
3269,EL,1
3270,AT,3
3271,YI,3
3272,LH,2
3273,CB,3
3274,WF,3
3275,GS,2
3276,AI,3
3277,DX,2
3278,IC,1
3279,JD,3
3280,XP,1
3281,LX,1
3282,XU,3
3283,WP,3
3284,RN,3
3285,SJ,1
3286,KD,3
3287,DH,3
3288,WL,3
3289,BW,2
3290,ZC,1
3291,ZW,1
3292,IO,1
3293,NQ,3
3294,FC,2
3295,UO,3
3296,XH,3
3297,YL,2
3298,CJ,2
3299,GJ,3
3300,IC,1
3301,EH,1
3302,XG,3
3303,RU,2
3304,RT,2
3305,TY,3
3306,VL,1
3307,AU,1
3308,FQ,3
3309,AU,2
3310,RY,3
3311,XA,1
3312,PR,2
3313,DF,1
3314,GC,3
3315,SX,3
3316,EY,2
3317,HG,3
3318,FM,3
3319,ER,2
3320,NZ,3
3321,QP,1
3322,XO,2
3323,UQ,2
3324,QR,1
3325,YM,3
3326,OZ,3
3327,WC,2
3328,IX,1
3329,PP,3
3330,YC,3
3331,MZ,3
3332,QT,2
3333,UL,2
3334,AT,2
3335,DE,2
3336,US,2
3337,NK,2
3338,FL,2
3339,ST,3
3340,PF,1
3341,HN,2
3342,UU,1
3343,DA,2
3344,SW,3
3345,HB,3
3346,HK,1
3347,FE,3
3348,OR,1
3349,KM,3
3350,HN,1
3351,AJ,3
3352,NN,1
3353,EL,3
3354,ZZ,2
3355,BT,1
3356,HA,2
3357,LH,1
3358,YS,3
3359,NI,1
3360,SZ,2
3361,NJ,2
3362,LE,3
3363,ZH,1
3364,HR,2
3365,YU,1
3366,JE,2
3367,CR,3
3368,HC,1
3369,GJ,1
3370,EQ,3
3371,RE,1
3372,EI,2
3373,IA,2
3374,ZE,2
3375,JK,3
3376,JG,1
3377,ZQ,1
3378,HP,1
3379,AR,1
3380,EF,2
3381,CN,3
3382,UP,2
3383,EQ,2
3384,AP,1
3385,IZ,3
3386,TQ,2
3387,KO,2
3388,HJ,2
3389,DK,1
3390,LB,2
3391,VS,2
3392,VM,1
3393,UG,2
3394,CB,2
3395,UV,1
3396,HH,3
3397,SU,3
3398,CW,1
3399,HY,2
3400,SA,1
3401,SI,2
3402,XY,2
3403,WE,1
3404,IZ,1
3405,AD,3
3406,YX,3
3407,MO,2
3408,EZ,2
3409,MD,2
3410,NM,2
3411,LZ,2
3412,OR,1
3413,HG,1
3414,RN,1
3415,UD,3
3416,PL,1
3417,OW,2
3418,BA,3
3419,XM,2
3420,DY,1
3421,JB,3
3422,BL,2
3423,IU,2
3424,CN,2
3425,UD,3
3426,FU,3
3427,HE,3
3428,LH,2
3429,LP,1
3430,IP,1
3431,DF,1
3432,DJ,1
3433,JZ,3
3434,LZ,1
3435,BQ,3
3436,BY,1
3437,PQ,3
3438,YO,2
3439,QL,1
3440,NT,1
3441,FR,2
3442,YM,3
3443,RT,2
3444,SL,1
3445,PK,3
3446,SR,1
3447,AT,3
3448,JX,2
3449,MC,2
3450,ZJ,3
3451,MU,1
3452,ND,1
3453,RX,3
3454,AW,2
3455,MQ,2
3456,WC,3
3457,LC,3
3458,ZT,3
3459,MG,3
3460,OB,2
3461,ZL,1
3462,HE,3
3463,MA,1
3464,MO,2
3465,QI,3
3466,MU,2
3467,QY,3
3468,CP,3
3469,GQ,1
3470,MH,2
3471,SD,2
3472,XR,1
3473,GF,3
3474,FP,2
3475,ZG,1
3476,NF,1
3477,BE,3
3478,HS,2
3479,HG,3
3480,RA,2
3481,ME,2
3482,XP,2
3483,JE,3
3484,WT,2
3485,QE,2
3486,LQ,3
3487,VQ,2
3488,VR,2
3489,ZP,3
3490,IU,1
3491,VT,1
3492,FW,2
3493,BS,2
3494,RR,2
3495,TH,1
3496,NX,2
3497,UR,1
3498,VD,3
3499,ZM,2
3500,MM,2
3501,BC,1
3502,PA,2
3503,YC,2
3504,KR,1
3505,AF,2
3506,ZB,1
3507,GZ,2
3508,OE,3
3509,EG,3
3510,XP,2
3511,NO,2
3512,OY,2
3513,DX,3
3514,JA,2
3515,XN,1
3516,IU,1
3517,NU,1
3518,QQ,2
3519,RQ,1
3520,AH,2
3521,JF,3
3522,HU,1
3523,TC,1
3524,QE,3
3525,SS,3
3526,OD,2
3527,JU,1
3528,QJ,3
3529,MR,1
3530,MD,3
3531,MT,3
3532,CW,3
3533,NL,2
3534,MD,2
3535,UD,3
3536,MO,1
3537,SH,2
3538,OU,1
3539,DC,2
3540,CQ,2
3541,OB,3
3542,YL,1
3543,LZ,3
3544,UH,1
3545,MP,3
3546,YC,1
3547,KL,1
3548,XL,3
3549,RL,2
3550,MD,1
3551,ES,3
3552,KN,2
3553,AU,3
3554,JW,1
3555,FW,1
3556,AE,3
3557,NW,1
3558,AG,2
3559,FD,3
3560,LZ,3
3561,YK,2
3562,NI,2
3563,PB,2
3564,RA,3
3565,TW,1
3566,XN,3
3567,TJ,3
3568,TS,2
3569,ET,3
3570,GG,2
3571,PN,2
3572,GK,1
3573,DA,3
3574,ZN,2
3575,QE,3
3576,QB,1
3577,ZE,3
3578,PJ,2
3579,BS,3
3580,HY,3
3581,KJ,3
3582,AH,3
3583,SU,3
3584,FE,2
3585,AE,1
3586,VU,3
3587,XY,2
3588,CO,2
3589,YO,1
3590,ME,3
