ADE,15567.00016,-9305.192862,1
ADF,15115.31827,-8930.277037,1
ADG,15097.51975,-9763.563083,1
ADH,15351.80749,-7079.849672,1
ADI,15614.47017,-9607.004636,1
ADJ,14955.75027,-9446.331778,1
ADK,15343.25459,-10552.16785,1
ADL,15313.41799,-11519.71718,1
ADM,15653.4069,-6089.697075,1
ADN,15339.34054,-8565.241838,1
ADO,15356.6822,-13794.6526,1
ADP,15671.26179,-11952.81077,1
ADQ,15365.25339,-11586.52452,1
ADR,15453.68761,-10021.44342,1
ADS,14905.29684,-10800.94119,1
ADT,15778.31056,-12873.53275,1
ADU,15605.67989,-9719.705236,1
ADV,14797.07346,-9170.385702,1
ADW,14847.21066,-6891.868134,1
ADX,15560.10503,-10072.66411,1
ADY,15897.68796,-8110.783505,1
ADZ,14829.44724,-9564.324787,1
AEA,15217.42366,-11145.36392,1
AEB,15316.89156,-11002.79025,1
AEC,14842.29894,-7685.121153,1
AED,15289.23322,-9261.346545,1
AEE,15467.15064,-9104.145075,1
AEF,15545.87546,-6767.071533,1
AEG,15774.77421,-9388.865894,1
AEH,15243.30128,-10431.29827,1
AEI,15748.39895,-12679.63428,1
AEJ,15458.64889,-11335.19753,1
AEK,15853.83016,-6623.631058,1
AEL,15654.69337,-11314.4907,1
AEM,14968.90035,-12140.04189,1
AEN,15832.23681,-5433.540609,1
AEO,15123.45044,-11143.85501,1
AEP,15837.34737,-7037.996304,1
AEQ,15912.95837,-9895.01293,1
AER,15368.35942,-8641.110386,1
AES,15439.45495,-10249.02866,1
AET,15648.73268,-10754.41723,1
AEU,15600.42617,-10381.08585,1
AEV,15419.54347,-11891.9268,1
AEW,15464.88574,-10094.54611,1
AEX,14852.89312,-10492.53668,1
AEY,15618.49598,-11133.83985,1
AEZ,16059.21736,-8322.165646,1
AFA,15563.21361,-8163.332955,1
AFB,15947.44551,-8521.345432,1
AFC,15564.37374,-10411.84172,1
AFD,15150.87626,-8391.436301,1
AFE,15477.45151,-9183.501808,1
AFF,15216.46858,-11516.91519,1
AFG,15168.06513,-7013.052373,1
AFH,15583.44939,-12121.58507,1
AFI,15583.13165,-10897.98397,1
AFJ,15560.45011,-8556.231279,1
AFK,15149.67556,-9923.376554,1
AFL,15355.14726,-12937.75547,1
AFM,15501.93822,-11810.47256,1
AFN,15060.21428,-8938.626905,1
AFO,15459.84121,-9668.418354,1
AFP,15294.91637,-10615.14441,1
AFQ,14992.91795,-11200.74657,1
AFR,15415.45837,-11977.8002,1
AFS,15977.20515,-11511.90355,1
AFT,15293.82427,-13050.99435,1
AFU,15805.11749,-12367.01462,1
AFV,15361.67778,-10357.04249,1
AFW,15676.90392,-11483.15304,1
AFX,15190.43725,-9449.048109,1
AFY,15489.7667,-7420.482535,1
AFZ,15836.76378,-7582.289323,1
AGA,15411.12668,-10984.73266,1
AGB,15805.08829,-12186.81885,1
AGC,15619.33929,-14008.03812,1
AGD,15053.69533,-10840.69507,1
AGE,15121.64998,-7737.269849,1
AGF,15656.23531,-12160.72672,1
AGG,16304.95496,-7573.996463,1
AGH,15918.68214,-7087.637972,1
AGI,15955.34087,-8408.054079,1
AGJ,15681.7904,-12349.12765,1
AGK,14735.58315,-10145.60154,1
AGL,15193.59221,-8133.115308,1
AGM,14825.38484,-10241.1692,1
AGN,15311.16968,-10545.57472,1
AGO,9533.421909,-403.3646273,1
AGP,8381.420032,1182.411787,1
AGQ,10555.7113,-1659.62846,1
AGR,10071.98245,-267.8372208,1
AGS,9383.299786,1021.863112,1
AGT,8301.6218,274.6129425,1
AGU,9280.159142,885.8943497,1
AGV,8982.788518,1016.763113,1
AGW,9539.290448,-2662.879096,1
AGX,9244.787197,2697.949713,1
AGY,9184.307577,-607.9729339,1
AGZ,8319.445771,440.3271308,1
AHA,9682.76751,3254.187494,1
AHB,8978.486312,368.6642772,1
AHC,10087.99191,3389.283814,1
AHD,7703.096654,1205.606608,1
AHE,8263.427455,2836.317096,1
AHF,8475.304868,376.367003,1
AHG,8282.979001,203.3926856,1
AHH,7622.133811,560.9591297,1
AHI,9222.509952,135.6067515,1
AHJ,9153.584594,1798.235824,1
AHK,9416.67871,-796.6316064,1
AHL,7631.62573,2396.509844,1
AHM,9538.810231,983.9599094,1
AHN,9663.147505,993.9943591,1
AHO,7997.262276,311.4138003,1
AHP,8787.589549,1912.410927,1
AHQ,7834.288412,981.6563175,1
AHR,8928.743297,1.322998095,1
AHS,8295.640021,928.5242177,1
AHT,9042.541887,-1018.435838,1
AHU,8216.996074,952.0021346,1
AHV,8385.073826,1100.161943,1
AHW,7619.246027,718.4005087,1
AHX,9671.282385,-277.2778114,1
AHY,9290.646534,-287.7927244,1
AHZ,10014.0346,1413.429392,1
AIA,7875.222539,1332.91575,1
AIB,8615.441895,1587.684091,1
AIC,9832.87541,-422.9926939,1
AID,9906.377834,1917.999463,1
AIE,8965.643987,2382.111738,1
AIF,8570.473561,-1144.675955,1
AIG,8974.201972,1112.600419,1
AIH,9023.135707,-131.2988702,1
AII,7882.863512,407.5130028,1
AIJ,8854.477547,-479.0214427,1
AIK,8540.462869,1834.089148,1
AIL,8701.713141,-686.1330571,1
AIM,8007.251234,-41.65827796,1
AIN,9614.187154,-1967.597346,1
AIO,10504.43065,525.722701,1
AIP,9894.346505,570.2064318,1
AIQ,10046.23406,562.4780606,1
AIR,7938.073213,-682.4938324,1
AIS,9380.63143,-1305.726152,1
AIT,9584.083437,2540.230075,1
AIU,9205.661118,2241.628068,1
AIV,8522.731333,3126.124957,1
AIW,9745.303196,2140.353516,1
AIX,9583.226633,1630.054431,1
AIY,9203.613521,3946.320723,1
AIZ,8126.778456,-559.7341017,1
AJA,7664.476639,1646.797853,1
AJB,9591.459123,-185.539896,1
AJC,8897.736978,1492.564487,1
AJD,8080.322512,-1184.548643,1
AJE,8575.500327,-380.7410616,1
AJF,9755.951956,-1838.470696,1
AJG,9285.394322,68.37709367,1
AJH,9715.06465,2085.591749,1
AJI,9417.470554,1376.870128,1
AJJ,9606.406644,-40.45994052,1
AJK,9082.096057,-42.05946038,1
AJL,8989.780414,3066.232723,1
AJM,9063.644924,349.7996958,1
AJN,8680.535344,-244.8077975,1
AJO,9515.499682,832.5888377,1
AJP,9080.628276,3216.16414,1
AJQ,9252.806458,1676.069929,1
AJR,9288.302259,2745.26225,1
AJS,8719.589102,1073.48821,1
AJT,9138.409637,973.2541171,1
AJU,9874.895425,2741.907595,1
AJV,8683.724089,-1217.806173,1
AJW,7960.647723,3077.040757,1
AJX,9046.497751,1429.869776,1
AJY,9218.337372,1062.21447,1
AJZ,9455.9573,-666.5695744,1
AKA,8010.49389,-332.2057048,1
AKB,8939.254809,1043.48742,1
AKC,9002.553948,-386.0553395,1
AKD,8836.952456,-353.7936312,1
AKE,8325.880346,1414.796244,1
AKF,8628.205827,1203.583156,1
AKG,9705.198467,1608.755959,1
AKH,10150.41889,625.5812307,1
AKI,8853.786464,904.0342137,1
AKJ,8078.44936,4362.853017,1
AKK,10031.77285,2147.897622,1
AKL,8221.12193,974.6298567,1
AKM,9565.747429,-784.7616773,1
AKN,9145.165289,-5745.698461,1
AKO,8354.470055,282.4974968,1
AKP,9499.523199,497.3154092,1
AKQ,8916.046995,2045.251215,1
AKR,7602.536195,-717.9278453,1
AKS,9723.589599,546.4783789,1
AKT,9195.772901,-1555.146908,1
AKU,9706.018696,2069.875873,1
AKV,9073.55083,87.0920826,1
AKW,9577.225045,651.8391947,1
AKX,8695.836155,716.9062605,1
AKY,8046.632769,-1526.795327,1
AKZ,10068.52406,-3048.704491,1
ALA,8703.262813,1376.658149,1
ALB,8747.575752,-3146.676295,1
ALC,8796.774426,-990.752945,1
ALD,8779.719799,515.9026504,1
ALE,9410.705949,701.7173183,1
ALF,8638.87518,-1328.120338,1
ALG,10611.74219,588.0974626,1
ALH,8391.692401,2656.447681,1
ALI,9652.232486,3251.435745,1
ALJ,9495.291844,-657.958543,1
